V1,travel,sleep,work_act,household_combine,Leisure_Combine,Others,work_per_week,wage,year,education,sex,metropolitan,age,partner,child_num
65938,105,405,675,15,145,95,48,36.0575,2007,42,1,1,54,1,0
65939,60,540,540,60,180,60,42,12.8571428571,2007,39,1,1,48,1,0
65943,0,240,1160,0,40,0,97,9.51618556701,2007,40,1,1,46,1,1
65945,70,355,575,25,270,145,40,10,2007,44,2,1,36,3,0
65946,30,240,570,110,125,365,50,32.0446,2007,40,1,1,41,1,2
65950,50,515,605,85,155,30,40,8.075,2007,36,1,1,28,1,3
65954,110,300,450,325,110,145,40,11,2007,39,1,1,50,1,1
65958,74,345,603,15,270,133,50,23.5,2007,40,2,1,44,1,1
65959,130,480,665,0,75,90,60,48.0768333333,2007,46,1,1,57,3,0
65964,80,570,425,0,155,210,40,7,2007,40,1,1,24,3,1
65967,0,390,150,510,330,60,65,5.84615384615,2007,39,2,1,54,3,0
65968,54,453,515,0,303,115,40,13.27,2007,41,2,1,30,3,2
65970,0,540,210,30,620,40,35,13.736,2007,37,1,1,64,1,0
65982,70,180,675,0,120,395,55,13.986,2007,43,2,1,39,3,0
65987,75,420,600,90,185,70,50,23.0768,2007,43,2,1,46,3,3
65988,70,500,550,0,270,50,40,25,2007,39,2,1,62,1,1
65993,50,440,540,75,165,170,44,6.36363636364,2007,39,2,1,19,3,1
65995,65,480,135,380,340,40,50,29.79,2007,40,1,1,48,1,0
66000,161,530,390,15,204,140,68,5,2007,41,2,2,58,1,0
66008,123,622,40,133,235,287,40,20,2007,43,2,1,37,1,2
66012,83,720,192,265,130,50,43,16.9944186047,2007,43,2,1,30,1,2
66017,46,563,100,395,278,58,36,11.7519444444,2007,43,2,1,44,1,2
66020,135,370,665,0,145,125,70,31.5932857143,2007,44,2,1,35,3,0
66024,77,475,463,60,250,115,40,68.269,2007,45,1,1,51,1,2
66026,34,480,615,65,186,60,38,15,2007,43,2,1,45,1,1
66037,165,345,505,60,215,150,40,22,2007,40,2,1,46,3,0
66038,90,300,570,30,380,70,40,35.57675,2007,42,1,1,44,1,2
66045,12,420,450,90,428,40,43,18.7834883721,2007,39,1,1,41,1,2
66055,70,515,480,0,295,80,40,12.33825,2007,43,2,1,25,3,1
66056,125,420,290,35,530,40,70,4.28571428571,2007,43,1,1,29,1,2
66063,115,660,60,0,440,165,43,67.0839534884,2007,43,2,2,30,1,0
66071,50,450,385,325,170,60,50,7.5,2007,42,2,1,54,1,0
66076,32,664,6,415,233,90,68,26.5836764706,2007,46,1,1,33,1,4
66078,85,180,469,336,240,130,36,3.05555555556,2007,37,2,1,48,3,0
66089,105,390,525,240,80,100,53,15.7169811321,2007,39,1,2,33,1,2
66096,20,480,485,16,369,70,40,9.69,2007,40,1,2,61,3,0
66098,84,555,426,75,265,35,35,10,2007,43,1,1,32,1,2
66101,55,285,285,140,585,90,40,9.21,2007,39,2,1,60,3,0
66104,45,360,450,0,30,555,37,8.98648648649,2007,39,2,1,40,3,1
66105,99,403,385,83,180,290,40,62.5,2007,43,2,1,36,3,1
66121,85,485,375,135,300,60,50,22.5,2007,45,2,1,30,1,0
66122,130,390,245,280,325,70,50,13,2007,40,2,1,25,3,0
66128,60,665,480,0,230,5,40,10,2007,33,1,1,31,3,0
66129,25,390,605,0,285,135,40,11.96,2007,43,2,1,65,3,0
66131,45,420,570,0,375,30,40,7.37,2007,40,2,1,38,1,0
66134,31,180,422,110,680,17,40,12,2007,40,1,1,41,2,2
66143,18,430,477,25,410,80,40,31.25,2007,44,2,1,57,3,0
66147,115,460,505,85,225,50,40,63.4615,2007,43,1,1,50,1,2
66149,45,545,440,60,270,80,37,8.5,2007,38,2,1,19,3,0
66150,70,525,450,40,320,35,40,20.75,2007,44,1,1,30,3,0
66162,20,623,490,77,200,30,40,25.0875,2007,43,1,1,34,1,2
66166,170,545,425,50,165,85,50,18.0768,2007,42,1,1,41,1,1
66167,50,390,480,30,480,10,40,12.73,2007,39,1,1,70,1,1
66171,40,450,655,180,75,40,45,25.6408888889,2007,40,1,1,54,1,1
66175,50,528,527,11,249,75,39,8,2007,40,2,1,39,1,4
66182,70,540,800,0,30,0,36,15.2777777778,2007,43,2,1,41,3,0
66186,50,230,585,355,145,75,40,18,2007,36,2,1,34,3,2
66187,76,330,120,280,544,90,40,42.5,2007,38,1,1,35,2,2
66200,330,450,10,0,500,150,40,44.23075,2007,44,1,1,70,2,0
66202,155,350,19,290,580,46,40,19.97,2007,39,2,1,38,1,2
66205,45,345,815,45,140,50,80,10.2,2007,40,1,1,41,1,1
66210,35,475,734,80,21,95,74,12.6039189189,2007,43,1,3,30,1,3
66212,85,420,120,225,275,315,69,8.36115942029,2007,44,1,1,49,1,2
66215,158,540,5,163,534,40,50,34,2007,40,1,1,39,1,3
66217,119,352,497,195,125,152,50,16.1538,2007,39,1,1,19,3,1
66225,55,480,270,155,310,170,53,17.0535849057,2007,44,2,1,37,1,0
66229,73,395,615,92,155,110,40,30.18,2007,42,2,1,40,3,1
66230,85,410,570,25,120,230,40,18.269,2007,43,2,1,45,1,2
66231,180,460,120,107,352,221,42,9.52380952381,2007,40,1,1,59,3,0
66235,31,420,440,0,309,240,40,12.019,2007,40,1,1,50,3,0
66239,10,490,85,200,505,150,48,.000208333333333,2007,42,1,1,36,1,3
66243,90,390,480,320,140,20,44,16.1931818182,2007,43,1,1,26,1,4
66248,77,573,25,486,75,204,40,20.19225,2007,43,2,1,23,3,0
66250,75,500,460,10,325,70,40,12.6,2007,39,2,1,58,3,0
66251,40,600,440,62,238,60,38,15.9107894737,2007,39,2,1,71,3,0
66256,75,460,620,95,175,15,50,16.923,2007,39,1,1,36,1,1
66258,360,480,60,0,540,0,60,19.2306666667,2007,41,1,1,52,3,0
66259,55,605,5,275,180,320,40,18.269,2007,43,2,1,39,3,1
66265,64,180,445,631,85,35,45,10,2007,40,2,1,29,1,2
66267,32,708,521,0,100,79,40,8.125,2007,39,2,2,43,3,0
66271,151,431,75,331,271,181,50,3.4614,2007,40,2,2,25,1,2
66274,60,630,30,75,305,340,40,17.3075,2007,43,2,1,43,3,1
66276,150,335,330,0,580,45,40,11.53825,2007,42,1,1,44,1,4
66280,40,470,510,170,195,55,50,57.6922,2007,44,2,1,33,1,2
66289,180,570,315,105,195,75,43,10.7441860465,2007,39,2,2,35,1,2
66291,170,610,100,250,190,120,50,32.04,2007,42,1,2,50,3,0
66300,128,480,75,422,175,160,43,35.7781395349,2007,44,1,1,34,1,3
66303,130,510,645,2,138,15,36,16.6666666667,2007,39,2,1,45,3,2
66309,42,535,453,10,260,140,50,7.8,2007,40,2,1,20,3,1
66317,115,450,578,2,230,65,55,52.4474545455,2007,43,1,1,46,1,2
66320,56,510,465,30,354,25,35,6.4,2007,36,1,2,16,3,1
66324,42,570,520,10,233,65,40,8,2007,39,2,1,56,1,0
66328,170,390,400,40,210,230,75,15.3845333333,2007,37,1,1,31,1,3
66329,50,570,380,130,235,75,40,19.03825,2007,43,2,1,53,3,0
66344,85,450,525,130,190,60,44,24.0384090909,2007,39,1,1,43,1,3
66346,60,470,490,0,330,90,40,15.25,2007,44,2,1,37,1,0
66349,185,605,20,50,450,130,50,57.6922,2007,44,1,1,39,1,1
66355,120,420,540,0,240,120,40,46.15375,2007,40,1,1,51,1,0
66356,65,370,505,0,350,150,50,57.6922,2007,43,2,1,59,3,0
66359,115,480,380,150,210,105,35,11.75,2007,39,2,1,35,1,1
66380,72,480,370,145,278,95,40,12.5,2007,40,2,1,28,3,1
66386,30,390,555,180,255,30,45,26.6666666667,2007,43,1,1,50,1,2
66388,300,575,20,190,65,290,40,33.65375,2007,41,2,1,45,1,0
66392,45,570,720,0,45,60,44,17.2727272727,2007,40,2,2,44,1,0
66396,75,530,250,105,330,150,40,9.61525,2007,42,2,2,39,1,0
66398,120,675,475,45,65,60,40,23.5575,2007,40,1,1,54,3,0
66405,45,480,675,60,90,90,52,14.4230769231,2007,43,1,1,43,1,2
66407,100,330,475,170,320,45,50,27.6922,2007,41,1,1,58,1,0
66410,80,960,180,20,35,165,70,16.4834285714,2007,44,2,1,56,3,0
66411,165,368,395,112,215,185,46,6.52173913043,2007,40,2,1,40,1,1
66413,30,450,560,200,70,130,61,6.83049180328,2007,43,2,1,33,1,2
66415,60,240,425,90,570,55,53,19.9564150943,2007,39,1,1,35,3,0
66416,30,425,60,825,60,40,52,20.71,2007,44,2,2,47,1,1
66419,120,479,330,1,450,60,38,20.6026315789,2007,43,1,1,28,3,0
66422,75,420,355,212,268,110,44,29.7202272727,2007,40,2,1,58,3,0
66424,10,390,430,165,295,150,35,10.4394285714,2007,43,2,2,47,1,1
66425,2,555,418,30,405,30,50,25,2007,43,2,1,25,3,0
66426,17,433,90,260,580,60,40,36.0575,2007,43,1,1,34,1,2
66427,70,510,390,118,297,55,35,35.7142857143,2007,44,1,1,45,1,1
66435,30,420,735,92,133,30,40,25,2007,41,2,1,53,3,0
66441,57,510,523,115,190,45,50,28.846,2007,43,1,1,48,1,2
66445,135,510,700,10,60,25,45,21.3673333333,2007,43,1,1,33,1,1
66451,26,460,455,300,129,70,40,13.75,2007,38,2,1,40,1,4
66452,140,639,500,15,41,105,40,17.3075,2007,43,1,1,41,3,0
66455,20,570,590,105,110,45,53,14.2320754717,2007,41,1,2,27,3,0
66456,30,600,430,0,360,20,45,6.11111111111,2007,40,1,1,23,3,2
66459,36,420,465,90,379,50,40,22.4,2007,41,1,1,58,1,0
66464,135,330,385,100,105,385,35,7.85714285714,2007,33,2,1,74,1,0
66474,0,660,50,50,667,13,55,24.4754545455,2007,43,2,1,51,3,0
66482,80,670,505,30,95,60,40,8.75,2007,40,1,1,32,1,2
66483,163,599,538,0,80,60,45,10.6835555556,2007,39,2,1,47,3,0
66485,50,360,535,45,180,270,43,20.1251162791,2007,43,1,1,45,1,2
66487,60,410,665,80,150,75,44,17.4825,2007,40,1,2,42,1,2
66489,59,465,564,82,155,115,45,23.2322222222,2007,44,2,2,38,3,1
66491,40,390,340,0,245,425,53,11.6981132075,2007,36,1,1,43,3,1
66492,30,495,485,45,185,200,40,14.25,2007,40,2,1,52,3,0
66495,88,460,203,313,254,122,53,17.4164150943,2007,43,2,1,53,1,0
66500,109,480,465,79,259,48,45,19.5,2007,41,1,1,28,3,0
66501,60,375,735,0,210,60,53,54.4266037736,2007,43,1,1,33,3,0
66503,96,479,495,120,130,120,40,16,2007,39,2,1,53,3,0
66513,87,480,520,25,283,45,40,15.64,2007,39,1,1,26,1,1
66517,0,540,385,305,190,20,60,16.0255,2007,44,1,2,48,3,0
66518,80,360,460,310,195,35,54,12.1081481481,2007,43,2,1,57,3,0
66519,60,417,675,0,285,3,55,52.4474545455,2007,43,1,1,33,3,0
66522,85,360,180,210,510,95,53,16.0377358491,2007,39,1,1,60,1,0
66523,100,360,705,20,195,60,70,21.4285714286,2007,39,1,1,52,1,1
66525,58,350,539,65,285,143,40,25,2007,40,2,1,49,1,0
66526,0,450,240,555,195,0,63,4.37380952381,2007,42,2,2,39,1,1
66528,100,485,415,210,90,140,40,27.8845,2007,43,2,1,36,1,2
66532,70,490,130,480,210,60,85,14.7058823529,2007,40,2,1,44,1,1
66536,80,425,590,35,160,150,50,10.45,2007,39,2,2,44,1,2
66539,105,410,470,95,270,90,40,12.5,2007,41,1,1,25,3,0
66540,30,520,20,505,315,50,40,52.8845,2007,44,1,1,29,1,1
66542,105,495,490,100,130,120,40,24.519,2007,44,2,1,30,1,1
66546,10,600,25,490,225,90,40,11.125,2007,39,2,1,49,3,0
66549,64,420,510,0,411,35,60,32.0511666667,2007,43,1,1,53,1,0
66550,124,370,364,322,160,100,40,19.61525,2007,40,1,2,49,1,2
66551,100,450,505,120,200,65,40,25.9615,2007,43,2,1,37,1,2
66554,70,420,597,124,180,49,40,29.25,2007,39,1,1,57,1,0
66556,80,375,865,0,45,75,42,4.28571428571,2007,40,2,1,52,3,1
66562,30,540,340,45,425,60,55,10.4894545455,2007,44,2,1,26,3,0
66564,90,440,588,0,270,52,60,8.33333333333,2007,39,1,1,49,1,1
66565,125,420,525,30,250,90,42,35.7142857143,2007,43,1,1,57,1,0
66566,160,495,360,175,220,30,40,43.5095,2007,43,1,1,40,1,2
66568,75,479,550,135,139,62,53,9.07094339623,2007,34,1,2,24,1,1
66570,70,370,790,0,185,25,72,5.55555555556,2007,40,1,1,27,1,1
66572,45,810,495,0,45,45,40,8.173,2007,39,2,1,43,3,0
66573,100,441,491,166,115,127,40,8.65375,2007,39,2,2,36,1,3
66576,125,610,10,320,280,95,40,51.923,2007,41,2,1,49,1,1
66578,100,435,510,4,371,20,40,11.5,2007,43,1,1,43,1,1
66580,85,540,600,1,164,50,60,4.16666666667,2007,37,2,1,18,3,0
66581,41,867,480,0,0,52,80,10.096125,2007,45,1,1,27,3,0
66583,90,540,495,15,265,35,40,52.40375,2007,44,1,1,60,3,0
66589,90,450,435,201,79,185,40,20.19225,2007,44,2,2,32,1,1
66595,125,285,610,92,298,30,48,25.04,2007,43,2,2,40,2,0
66597,50,415,496,164,275,40,49,18.8381632653,2007,39,1,1,39,1,1
66599,70,405,340,40,510,75,60,10.8973333333,2007,40,1,1,48,3,0
66600,0,480,15,40,845,60,35,41.758,2007,43,1,1,44,3,0
66601,67,420,486,47,335,85,40,20.19225,2007,39,2,1,47,1,1
66602,80,540,535,200,30,55,36,14.05,2007,41,2,2,27,1,0
66608,60,430,425,215,260,50,40,9.61525,2007,43,2,1,50,1,1
66626,69,570,15,145,423,218,53,30.8416981132,2007,40,1,1,39,1,2
66633,15,510,525,0,390,0,40,5.625,2007,33,1,1,34,1,7
66634,545,120,570,0,150,55,60,29.75,2007,33,1,1,37,1,2
66648,170,503,554,3,180,30,45,14.9571111111,2007,39,1,1,38,1,4
66650,245,415,240,170,245,125,40,38.4615,2007,43,1,1,44,1,1
66651,110,480,485,215,90,60,46,14.9217391304,2007,40,2,1,51,3,0
66652,135,300,407,45,483,70,60,24.0383333333,2007,43,1,1,38,1,2
66653,90,775,545,0,0,30,60,29.7618333333,2007,39,1,1,41,1,4
66654,75,420,525,180,75,165,40,26,2007,39,2,1,62,3,0
66655,92,615,30,493,120,90,55,52.4474545455,2007,43,1,1,36,1,1
66657,140,180,335,150,625,10,40,22,2007,40,2,1,54,1,0
66658,40,330,490,137,278,165,40,19.45,2007,40,1,1,32,1,2
66660,54,500,435,65,291,95,45,21.3511111111,2007,40,1,3,52,1,1
66661,24,490,403,30,483,10,50,8.5,2007,37,1,1,18,3,0
66664,94,420,555,111,120,140,45,22.2222222222,2007,43,2,1,59,3,0
66674,115,595,55,305,205,165,40,33,2007,43,2,1,41,1,1
66677,123,540,480,7,280,10,50,15.004,2007,40,1,1,22,3,2
66685,52,375,450,166,347,50,40,12.1375,2007,39,1,1,53,3,0
66686,75,570,475,10,260,50,56,46.4285714286,2007,39,1,1,50,3,0
66688,120,445,510,195,170,0,40,31.15,2007,43,1,1,44,1,3
66691,10,530,460,245,195,0,40,6.25,2007,39,2,1,23,1,1
66692,81,554,489,31,105,180,40,24.03825,2007,39,2,1,57,3,0
66695,45,405,545,155,170,120,45,18.9742222222,2007,41,2,1,39,3,1
66696,111,445,450,33,346,55,40,12.5,2007,39,2,1,29,3,0
66702,50,525,710,10,60,85,55,18.8810909091,2007,42,2,1,34,3,1
66704,58,525,60,0,610,187,49,6.5306122449,2007,40,2,2,20,3,1
66705,130,455,495,86,194,80,42,45.7857142857,2007,43,1,1,48,1,2
66707,50,525,545,45,245,30,43,16.9944186047,2007,41,2,1,34,1,3
66708,20,320,831,115,144,10,90,12.9198888889,2007,44,1,1,42,1,4
66709,109,390,206,125,535,75,50,19.2306,2007,43,1,1,58,3,0
66713,30,650,450,15,245,50,38,8.42105263158,2007,39,1,1,29,1,2
66714,40,450,570,30,330,20,40,12.375,2007,39,1,1,40,1,1
66717,71,535,475,1,148,210,40,21.6345,2007,41,2,1,28,3,1
66726,70,390,725,0,60,195,60,17.3076666667,2007,44,2,1,24,3,0
66729,36,390,619,210,180,5,70,21.978,2007,40,1,2,44,1,4
66733,275,565,140,35,215,210,50,34.6152,2007,43,2,1,52,1,0
66736,100,545,45,297,185,268,40,15,2007,44,2,1,41,1,2
66739,80,435,370,260,100,195,76,6.5,2007,39,2,2,55,1,0
66740,60,915,420,0,0,45,65,5.78461538462,2007,39,1,2,30,3,0
66743,78,525,352,45,100,340,40,8.75,2007,39,2,1,48,1,1
66744,70,540,450,195,110,75,40,23.075,2007,39,2,1,38,2,2
66751,59,585,498,85,70,143,40,13,2007,40,1,1,29,1,1
66752,10,480,490,15,445,0,40,14.06,2007,39,1,2,53,3,0
66756,70,510,445,110,175,130,40,6.25,2007,40,2,2,25,3,2
66762,135,590,5,90,390,230,50,30,2007,40,1,2,35,1,2
66765,294,455,360,81,240,10,44,13.6363636364,2007,41,1,2,58,3,0
66768,60,385,480,45,470,0,40,8,2007,39,1,2,50,3,0
66769,11,589,495,0,320,25,40,21.6345,2007,44,1,1,47,1,2
66781,190,445,170,245,255,135,55,20.9789090909,2007,44,2,1,55,1,0
66782,145,450,555,45,195,50,40,37.95,2007,39,1,1,43,1,0
66789,45,425,500,240,140,90,48,24.0383333333,2007,40,2,1,34,1,1
66790,85,300,450,30,435,140,40,10.73,2007,39,1,1,58,1,0
66792,30,510,465,60,325,50,40,26,2007,42,1,1,55,3,0
66797,70,410,530,0,250,180,50,33.4614,2007,44,1,1,28,3,0
66798,70,480,510,20,270,90,40,25.48075,2007,43,1,1,39,1,0
66802,235,350,550,45,205,55,50,57.6922,2007,44,1,1,38,1,1
66812,120,400,455,35,395,35,40,15,2007,40,1,1,43,1,1
66821,95,415,330,0,600,0,40,8,2007,39,2,1,39,3,2
66823,455,390,250,85,95,165,50,40.3846,2007,43,1,1,43,3,0
66833,60,535,630,20,135,60,40,35.096,2007,43,1,1,52,1,1
66834,85,425,195,60,645,30,40,57.69225,2007,46,1,1,63,1,0
66844,30,500,553,39,233,85,45,42.7348888889,2007,44,1,1,35,1,1
66845,50,540,505,0,285,60,40,9.02,2007,39,2,2,25,3,2
66867,70,560,440,95,255,20,40,21.76,2007,39,1,1,66,1,1
66870,40,390,630,0,360,20,60,11.3333333333,2007,33,1,1,35,3,2
66873,45,525,490,25,265,90,45,14.1024444444,2007,40,1,1,25,3,0
66878,33,600,508,62,216,21,40,14.4,2007,39,1,2,43,3,0
66889,85,420,480,200,90,165,44,15.9090909091,2007,42,2,1,28,3,2
66891,50,449,469,222,200,50,40,22.5,2007,39,1,2,49,1,0
66893,80,420,10,110,740,80,44,29.5454545455,2007,40,1,1,53,1,0
66894,60,465,490,165,185,75,40,22.05,2007,43,2,1,53,1,0
66919,105,390,585,90,180,90,48,25.2402083333,2007,44,1,1,53,3,0
66926,70,375,520,125,275,75,40,21.6345,2007,40,2,1,42,1,1
66930,72,478,90,100,680,20,50,57.6922,2007,43,1,1,39,1,2
66934,50,420,490,160,190,130,40,20.19225,2007,39,2,1,48,2,0
66935,60,510,190,375,135,170,45,14.4444444444,2007,43,2,1,35,1,1
66937,74,520,481,20,230,115,45,26.9228888889,2007,43,2,1,35,3,0
66938,0,655,5,465,315,0,40,31,2007,43,1,1,57,1,1
66939,120,215,540,0,480,85,45,22.2222222222,2007,39,1,1,31,1,0
66940,40,265,525,145,410,55,45,42.7348888889,2007,43,1,1,43,1,2
66942,56,540,622,167,10,45,40,23.94225,2007,40,2,1,43,3,2
66955,55,565,275,345,140,60,42,21.9778571429,2007,43,2,1,30,1,1
66956,480,30,690,0,240,0,99,13.1313131313,2007,39,1,3,52,1,0
66957,30,510,540,120,195,45,40,11.65,2007,35,1,3,52,1,1
66960,35,525,492,57,310,21,40,24.03825,2007,40,1,1,58,1,0
66964,60,510,645,0,180,45,40,50.723,2007,44,1,1,53,1,0
66965,65,480,20,245,450,180,45,15.5555555556,2007,42,2,1,46,3,0
66967,40,570,600,0,170,60,40,8,2007,39,1,1,38,1,3
66981,51,500,590,60,181,58,40,10.75,2007,39,1,1,25,3,0
66982,80,360,490,0,458,52,40,10,2007,39,1,1,18,3,0
66984,143,840,7,60,240,150,40,5.95,2007,35,1,2,16,3,2
66988,4,210,761,0,315,150,57,20.2428070175,2007,42,1,1,43,3,0
66992,110,305,435,157,368,65,40,13.846,2007,39,1,1,48,3,1
66995,50,330,480,150,270,160,40,22,2007,40,2,1,49,1,1
67007,340,360,120,570,45,5,40,38.45,2007,44,2,1,47,3,6
67008,60,360,480,30,420,90,40,41.325,2007,39,1,1,58,1,0
67011,20,420,590,0,410,0,40,10,2007,39,1,1,28,1,2
67014,90,480,120,77,513,160,35,14,2007,41,2,1,52,3,1
67019,62,420,45,155,315,443,40,62.5,2007,43,2,1,48,3,1
67027,40,405,475,5,440,75,40,14,2007,39,2,1,60,3,0
67028,121,440,516,10,316,37,45,26.4955555556,2007,43,1,1,41,1,2
67037,180,540,315,0,375,30,66,13.6363636364,2007,39,1,2,34,2,3
67047,215,490,290,300,80,65,45,15.3844444444,2007,43,2,1,30,1,1
67048,30,640,585,45,45,95,65,6.46153846154,2007,39,2,1,57,2,0
67051,90,530,565,80,160,15,40,14.49,2007,40,1,1,29,1,2
67052,50,390,680,47,213,60,48,14.25,2007,41,2,1,54,3,0
67058,24,465,450,105,336,60,40,8.55,2007,37,2,2,40,3,1
67061,46,420,609,190,160,15,55,18.5314545455,2007,43,1,1,37,1,3
67063,69,570,30,60,571,140,70,29.6702857143,2007,43,1,2,36,3,0
67064,130,600,495,22,178,15,40,17.78825,2007,43,1,1,48,1,1
67067,290,630,5,135,260,120,50,18.12,2007,43,1,1,31,1,2
67072,105,417,720,93,37,68,44,22.1488636364,2007,38,1,1,47,1,5
67075,35,375,480,10,460,80,40,14.85,2007,39,2,1,62,3,0
67079,210,450,90,30,600,60,50,35.3846,2007,44,2,1,51,3,0
67080,70,345,580,255,155,35,40,8.3,2007,36,2,2,27,2,3
67086,70,510,447,0,398,15,40,28,2007,39,1,1,49,1,1
67087,120,270,780,30,195,45,45,52.9913333333,2007,39,1,1,37,3,2
67089,10,310,560,10,500,50,40,4.5,2007,40,2,1,47,2,0
67090,60,495,510,45,120,210,40,29.8075,2007,43,2,1,28,3,0
67091,55,340,795,90,40,120,70,12.3625714286,2007,40,2,1,30,3,1
67094,75,390,470,5,460,40,48,12.0191666667,2007,44,2,1,38,1,2
67098,110,330,450,115,330,105,40,18.75,2007,42,1,1,34,1,2
67113,0,375,650,0,380,35,47,6.8085106383,2007,39,1,1,57,3,0
67115,55,710,540,0,30,105,38,8.58552631579,2007,39,2,1,41,1,1
67118,30,515,520,130,140,105,40,28.846,2007,44,2,1,60,3,0
67136,80,480,465,60,325,30,40,50,2007,36,1,1,30,1,1
67137,105,390,600,20,310,15,40,15.9375,2007,39,2,1,49,3,0
67139,40,490,480,40,330,60,50,2.25,2007,40,2,2,65,3,0
67141,170,480,190,270,190,140,50,25,2007,40,2,1,38,3,1
67143,41,540,432,20,347,60,40,72.11525,2007,43,1,1,45,1,2
67153,30,450,480,0,480,0,45,24.4444444444,2007,40,1,1,36,1,3
67155,160,390,330,0,230,330,35,18.9285714286,2007,39,1,1,22,3,0
67156,65,440,535,0,335,65,45,21.3673333333,2007,40,1,1,38,1,1
67158,85,460,485,10,355,45,40,8,2007,39,1,1,19,3,3
67161,355,585,155,210,135,0,45,29.0444444444,2007,46,2,1,42,1,1
67163,180,495,465,30,240,30,40,10.3,2007,39,1,1,31,1,2
67164,60,540,555,0,195,90,40,12.125,2007,40,1,1,59,1,0
67165,105,375,560,45,95,260,40,45.673,2007,44,2,1,54,3,0
67167,102,471,240,77,475,75,50,42.3076,2007,44,1,1,48,1,2
67169,115,404,430,37,367,87,45,46.5811111111,2007,41,2,1,53,1,0
67173,65,395,20,725,145,90,50,21.1538,2007,40,1,1,25,1,0
67175,0,465,805,0,140,30,80,15.089375,2007,43,1,1,47,3,0
67177,23,625,377,0,370,45,40,15.5,2007,43,1,1,37,3,0
67179,65,540,240,90,315,190,50,10,2007,43,1,1,49,1,0
67183,45,460,315,240,350,30,40,8,2007,35,1,3,27,3,1
67190,202,438,405,188,55,152,40,25,2007,43,2,1,48,3,0
67192,95,570,295,0,415,65,38,3.15789473684,2007,36,1,1,17,3,3
67193,100,430,605,27,208,70,60,34.6,2007,43,1,1,48,1,1
67197,50,543,515,12,215,105,40,10,2007,40,2,2,23,3,1
67204,35,420,720,45,130,90,36,11.4,2007,41,2,1,60,1,0
67207,100,510,480,75,150,125,40,19.23075,2007,44,2,1,60,1,0
67211,30,470,500,21,419,0,45,17.094,2007,42,1,1,38,1,1
67216,75,370,470,265,230,30,40,26,2007,43,1,1,66,3,0
67219,90,300,645,18,332,55,50,8.4,2007,37,1,1,52,1,0
67221,85,495,435,35,290,100,40,33.65375,2007,43,1,1,48,1,0
67228,115,300,490,135,150,250,65,13.3135384615,2007,40,2,1,45,3,0
67229,188,380,520,29,265,58,42,12.380952381,2007,34,2,1,39,3,2
67246,145,400,364,106,225,200,45,38.4613333333,2007,44,2,1,43,1,2
67252,165,705,360,5,55,150,37,10.8108108108,2007,40,2,1,46,3,1
67253,220,460,405,31,274,50,40,18.47825,2007,39,2,1,53,1,0
67257,180,330,510,35,335,50,40,13.75,2007,40,2,1,42,3,0
67261,95,360,720,0,180,85,50,32.68,2007,44,1,1,62,1,0
67265,102,630,70,225,258,155,45,22.2222222222,2007,43,1,1,37,1,3
67269,270,300,480,65,265,60,35,21.978,2007,40,2,1,41,1,1
67271,50,545,615,55,90,85,45,14.4444444444,2007,39,1,1,51,3,0
67273,118,514,493,120,105,90,40,14.423,2007,41,2,1,28,1,1
67275,55,460,540,210,55,120,50,25,2007,40,2,1,48,3,0
67279,154,521,285,120,225,135,53,7.88867924528,2007,39,2,1,51,1,1
67283,21,480,445,0,489,5,40,24,2007,43,1,1,49,3,0
67288,50,420,455,12,469,34,40,13.4615,2007,39,1,1,61,1,0
67290,34,470,340,476,105,15,55,10.4894545455,2007,39,1,1,29,3,2
67292,67,448,540,90,280,15,40,46.93,2007,40,1,1,31,1,3
67295,20,510,569,35,246,60,45,16.8888888889,2007,42,1,1,35,3,0
67299,20,355,680,205,60,120,65,18.9347692308,2007,40,2,2,40,3,1
67300,30,345,45,0,0,1020,55,8.72727272727,2007,40,2,2,54,1,0
67303,120,210,540,300,90,180,40,9.23075,2007,44,2,1,46,1,0
67304,84,510,110,441,150,145,46,25.0834782609,2007,43,2,2,40,1,2
67306,50,570,450,0,115,255,66,6.81818181818,2007,43,1,2,54,1,0
67310,150,458,401,45,327,59,40,19.64,2007,34,1,1,59,1,0
67311,110,390,460,0,465,15,65,10.5769230769,2007,40,1,1,51,3,0
67312,120,517,428,0,105,270,38,15.7894736842,2007,40,2,2,25,1,1
67323,30,445,45,220,405,295,50,48.0768,2007,46,1,1,42,1,4
67324,210,780,60,0,350,40,50,10,2007,35,1,1,70,1,0
67325,300,510,510,0,65,55,40,38.4615,2007,43,2,1,33,1,2
67329,60,415,520,15,215,215,45,19.658,2007,41,2,3,44,3,0
67332,62,690,288,0,390,10,36,4.625,2007,34,1,1,17,3,1
67335,56,385,499,54,265,181,49,10.7959183673,2007,41,2,1,33,3,0
67341,73,340,588,184,195,60,45,17.1111111111,2007,40,2,1,31,3,1
67343,107,482,580,20,218,33,48,15.1666666667,2007,37,1,1,18,3,1
67347,40,480,480,145,255,40,40,25.48075,2007,43,1,1,35,1,2
67350,35,540,150,85,240,390,38,11.1334210526,2007,44,2,1,56,1,0
67363,44,240,488,105,505,58,38,9.84210526316,2007,40,2,2,43,1,1
67373,90,420,600,0,165,165,40,17.5,2007,39,1,1,41,1,4
67380,20,415,590,5,355,55,40,28.846,2007,42,1,1,52,1,2
67388,8,438,586,110,168,130,45,8.54688888889,2007,44,2,2,25,3,0
